Sequence similarity searches against human immunoglobulin ( Ig)-containing proteins revealed that HCMV pUL1 shows significant similarity to the cellular carcinoembryonic antigen - related ( CEA ) protein family N - terminal Ig domain , which is responsible for CEA ligand recognition .	Sequence similarity searches against human immunoglobulin ( Ig)-containing proteins revealed that HCMV pUL1 shows significant similarity to the entity* cellular carcinoembryonic antigen - related ( CEA ) protein family N - terminal Ig domain *entity , which is responsible for CEA ligand recognition .
In infected human fibroblasts , pUL1 colocalized at the cytoplasmic site of virion assembly and secondary envelopment together with TGN-46 , a marker for the trans - Golgi network , and viral structural proteins , including the envelope glycoprotein gB and the tegument phosphoprotein pp28 .	In infected human fibroblasts , entity* pUL1 *entity entity* colocalized at the cytoplasmic site of virion assembly *entity and entity* secondary envelopment *entity together with entity* TGN-46 *entity , a marker for the entity* trans - Golgi network *entity , and entity* viral structural proteins *entity , including the entity* envelope glycoprotein gB *entity and the entity* tegument phosphoprotein pp28 *entity .
Furthermore , analyses of highly purified AD169 UL1-HA epitope - tagged virions revealed that pUL1 is a novel constituent of the HCMV envelope .	Furthermore , analyses of highly purified AD169 UL1-HA epitope - tagged virions revealed that entity* pUL1 *entity is a novel constituent of the entity* HCMV envelope *entity .
Importantly , the deletion of UL1 in HCMV TB40 / E resulted in reduced growth in a cell type - specific manner , suggesting that pUL1 may be implicated in regulating HCMV cell tropism .	Importantly , the entity* deletion of UL1 in HCMV TB40 / E *entity resulted in entity* reduced growth in a cell type - specific manner *entity , suggesting that entity* pUL1 *entity may be implicated in entity* regulating HCMV cell tropism *entity .
Thus , validation of protein structures is essential for the spectroscopists , since it could enable them to detect structural flaws and potentially guide their efforts in further refinement .	Thus , entity* validation of protein structures *entity is essential for the entity* spectroscopists *entity , since it could enable them to entity* detect structural flaws *entity and entity* potentially guide their efforts in further refinement *entity .
Moreover , availability of accurate and efficient validation tools would help molecular biologists and computational chemists to evaluate quality of available experimental structures and to select a protein model which is the most suitable for a given scientific problem .	Moreover , availability of entity* accurate and efficient validation tools *entity would help molecular biologists and computational chemists to entity* evaluate quality of available experimental structures *entity and to entity* select a protein model which is the most suitable for a given scientific problem *entity .
The ( 13)C(α ) nuclei are ubiquitous in proteins , moreover , their shieldings are easily obtainable from NMR experiments and represent a rich source of encoded structural information that makes ( 13)C(α ) chemical shifts an attractive candidate for use in computational methods aimed at determination and validation of protein structures .	The entity* ( 13)C(α ) nuclei *entity are ubiquitous in proteins , moreover , their entity* shieldings *entity are easily obtainable from entity* NMR experiments *entity and represent a rich source of entity* encoded structural information *entity that makes ( 13)C(α ) chemical shifts an attractive candidate for use in entity* computational methods aimed at determination and validation of protein structures *entity .
Rapid diagnosis of respiratory virus infections contributes to patient care .	entity* Rapid diagnosis of respiratory virus infections *entity contributes to entity* patient care *entity .
This systematic review evaluates the diagnostic accuracy of rapid tests for the detection of respiratory viruses .	This systematic review evaluates the diagnostic accuracy of entity* rapid tests *entity for the entity* detection of respiratory viruses *entity .
We used the bivariate random effects model for quantitative meta - analysis of the results .	We used the entity* bivariate random effects model *entity for entity* quantitative meta - analysis of the results *entity .
We assessed the quality of studies using the Quality Assessment of Diagnostic Accuracy Studies ( QUADAS-2 ) checklist .	We entity* assessed the quality of studies *entity using the entity* Quality Assessment of Diagnostic Accuracy Studies ( QUADAS-2 ) checklist *entity .
The virus binds to target cells by use of heparan sulfate proteoglycans and interacts with the ACE2 protein .	entity* The virus *entity entity* binds to target cells *entity by use of entity* heparan sulfate proteoglycans *entity and entity* interacts with the ACE2 protein *entity .
Using a variety of techniques , we have shown that HCoV - NL63 virions require endocytosis for successful entry into the LLC - MK2 cells , and interaction between the virus and the ACE2 molecule triggers recruitment of clathrin .	Using a variety of techniques , we have shown that entity* HCoV - NL63 virions *entity require entity* endocytosis *entity for entity* successful entry into the LLC - MK2 cells *entity , and entity* interaction between the virus and the ACE2 molecule *entity triggers entity* recruitment of clathrin *entity .
The retinal pigment epithelial ( RPE ) , a unique retinal cell , displays a number of essential functions to support the health of the retina .	entity* The retinal pigment epithelial ( RPE ) , a unique retinal cell *entity , displays a number of essential functions to entity* support the health of the retina *entity .
Immune reactivity in the retina can be critically important in inflammation and infections , but regulation of this response is essential .	entity* Immune reactivity in the retina *entity can be critically important in entity* inflammation *entity and entity* infections *entity , but entity* regulation of this response *entity is essential .
The RPE cell orchestrates both innate and adaptive immunity since it expresses TLRs , complement components , MHC class I and II molecules , and serves as an antigen presenting cell .	entity* The RPE cell *entity entity* orchestrates both innate and adaptive immunity *entity since it entity* expresses TLRs , complement components , MHC class I and II molecules *entity , and entity* serves as an antigen presenting cell *entity .
Moreover , both of these immune responses result in the production of a plethora of cytokines , mainly proinflammatory .	Moreover , both of entity* these immune responses *entity result in entity* the production of a plethora of cytokines , mainly proinflammatory *entity .
In order to counteract these inflammatory factors and silence unwanted immune reactivity , the RPE cell also generates suppressive molecules .	In order entity* to counteract these inflammatory factors and silence unwanted immune reactivity *entity , the entity* RPE cell *entity also entity* generates suppressive molecules *entity .
Current evidence suggests that the generation of excessive retinal inflammation may be the consequence of a loss of RPE immunosuppressive factors .	Current evidence suggests that the entity* generation of excessive retinal inflammation *entity may be the consequence of a entity* loss of RPE immunosuppressive factors *entity .
RNA interference ( RNAi ) is a powerful approach for reducing expression of endogenously expressed proteins .	entity* RNA interference ( RNAi ) *entity is a powerful approach for entity* reducing expression of endogenously expressed proteins *entity .
Various methods — including delivering RNA oligonucleotides and expressing RNAi triggers from viral vectors — have been developed for successful RNAi in cell culture and in vivo .	Various entity* methods — including delivering RNA oligonucleotides and expressing RNAi triggers *entity from viral vectors — have been developed for entity* successful RNAi in cell culture and in vivo *entity .
An outbreak of clusters of viral pneumonia due to a novel coronavirus ( 2019-nCoV / SARS - CoV-2 ) happened in Wuhan , Hubei Province in China in December 2019 .	entity* An outbreak of clusters of viral pneumonia *entity due to a entity* novel coronavirus ( 2019-nCoV / SARS - CoV-2 ) *entity happened in Wuhan , Hubei Province in China in December 2019 .
An infectious disease dynamics SEIR ( Susceptible , Exposed , Infectious and Removed ) model was applied to estimate the epidemic trend in Wuhan , China under two assumptions of Rt .	entity* An infectious disease dynamics SEIR ( Susceptible , Exposed , Infectious and Removed ) model *entity was applied to entity* estimate the epidemic trend *entity in Wuhan , China under two assumptions of Rt .
In the second assumption , Rt was assumed to gradually decrease at different phases from high level of transmission ( Rt = 3.1 , 2.6 and 1.9 ) to below 1 ( Rt = 0.9 or 0.5 ) owing to increasingly implemented public heath intervention .	In the second assumption , entity* Rt was assumed to gradually decrease at different phases from high level of transmission ( Rt = 3.1 , 2.6 and 1.9 ) to below 1 ( Rt = 0.9 or 0.5 ) *entity owing to entity* increasingly implemented public heath intervention *entity .
Whether or not the peak of the number of infections would occur in February 2020 may be an important index for evaluating the sufficiency of the current measures taken in China .	entity* Whether or not the peak of the number of infections would occur in February 2020 *entity may be an important index for entity* evaluating the sufficiency of the current measures taken in China *entity .
Regardless of the occurrence of the peak , the currently strict measures in Wuhan should be continuously implemented and necessary strict public health measures should be applied in other locations in China with high number of COVID-19 cases , in order to reduce Rt to an ideal level and control the infection .	Regardless of entity* the occurrence of the peak , the currently strict measures in Wuhan should be continuously implemented and necessary strict public health measures should be applied in other locations in China *entity with high number of COVID-19 cases , in order to entity* reduce Rt to an ideal level and control the infection *entity .
Objective To investigate the number of fall exacerbations and the incidence of RTIs in a pediatric asthmatic population using an at - home mucus collection methodology .	Objective entity* To investigate the number of fall exacerbations and the incidence of RTIs in a pediatric asthmatic population *entity using entity* an at - home mucus collection methodology *entity .
Our results indicate that the nanostructures of type I collagen films primarily affect stem colony formation through the collagen – stroma interactions .	Our results indicate that entity* the nanostructures of type I collagen films *entity primarily affect entity* stem colony formation *entity through the collagen – stroma interactions .
Summary The world is facing a pandemic of unseen proportions caused by a corona virus named SARS - CoV-2 with unprecedent worldwide measures being taken to tackle its contagion .	Summary The world is facing entity* a pandemic of unseen proportions *entity caused by a corona virus named SARS - CoV-2 with unprecedent entity* worldwide measures *entity being taken to entity* tackle its contagion *entity .
However , transmission mechanisms are not fully understood and there is evidence for an airborne route to be considered as the virus remains viable in aerosols for at least 3h and that mask usage was the best intervention to prevent infection .	However , transmission mechanisms are not fully understood and there is evidence for an airborne route to be considered as the virus remains viable in aerosols for at least 3h and that entity* mask usage *entity was the best intervention to entity* prevent infection *entity .
Heating , Ventilating and Air Conditioning Systems ( HVAC ) are used as a primary infection disease control measure .	entity* Heating , Ventilating and Air Conditioning Systems ( HVAC ) *entity are used as entity* a primary infection disease control measure *entity .
The authors believe that airborne transmission is possible and that HVAC systems when not adequately used may contribute to the transmission of the virus , as suggested by descriptions of from Japan , Germany , and the Diamond Princess Cruise Ship .	The authors believe that airborne transmission is possible and that entity* HVAC systems when not adequately used *entity may contribute to entity* the transmission of the virus *entity , as suggested by descriptions of from Japan , Germany , and the Diamond Princess Cruise Ship .
Previous studies have shown only insectivorous bats to harbor hantavirus ; however , in our study , of the nine seropositive bats , five were frugivorous , one was carnivorous , and three were sanguivorous phyllostomid bats .	Previous studies have shown only entity* insectivorous bats *entity to entity* harbor hantavirus *entity ; however , in our study , of the nine seropositive bats , five were frugivorous , one was carnivorous , and three were sanguivorous phyllostomid bats .
The Th2 cytokines IL-13 and IL-4 are produced during allergic responses and cause increases in airway epithelial cell mucus , electrolyte and water secretion into the airway surface liquid ( ASL ) .	entity* The Th2 cytokines IL-13 and IL-4 *entity are produced during allergic responses and cause entity* increases in airway epithelial cell mucus , electrolyte and water secretion into the airway surface liquid ( ASL ) *entity .
Asthma exacerbations can be triggered by viral infections or allergens .	entity* Asthma exacerbations *entity can be triggered by entity* viral infections or allergens *entity .
Since ASL dehydration can cause airway inflammation and obstruction , ion transporters could play a role in pathogenesis of asthma exacerbations .	Since entity* ASL dehydration *entity can cause entity* airway inflammation and obstruction *entity , entity* ion transporters *entity could play a role in entity* pathogenesis *entity of entity* asthma exacerbations *entity .
We previously reported that expression of the epithelial cell anion transporter pendrin is markedly increased in response to IL-13 .	We previously reported that entity* expression of the epithelial cell anion transporter pendrin *entity is markedly increased in response to entity* IL-13 *entity .
In cultures of IL-13-stimulated mouse tracheal epithelial cells , pendrin deficiency caused an increase in ASL thickness , suggesting that reductions in allergen - induced hyperreactivity and inflammation in pendrin - deficient mice result from improved ASL hydration .	In cultures of IL-13-stimulated mouse tracheal epithelial cells , entity* pendrin deficiency *entity caused entity* an increase in ASL thickness *entity , suggesting that entity* reductions in allergen - induced hyperreactivity and inflammation in pendrin - deficient mice *entity result from entity* improved ASL hydration *entity .
We conclude that pendrin regulates ASL thickness and may be an important contributor to asthma exacerbations induced by viral infections or allergens .	We conclude that entity* pendrin *entity regulates entity* ASL thickness *entity and may be an important contributor to entity* asthma exacerbations *entity induced by entity* viral infections *entity or entity* allergens *entity .
The necessary resources to treat patients will be in short supply .	entity* The necessary resources *entity to entity* treat patients *entity will be in short supply .
Summary The coronavirus disease 2019 ( COVID-19 ) pandemic , caused by the SARS - CoV-2 virus , has highlighted the need for antiviral approaches that can target emerging viruses with no effective vaccines or pharmaceuticals .	Summary entity* The coronavirus disease 2019 ( COVID-19 ) pandemic *entity , caused by entity* the SARS - CoV-2 virus *entity , has highlighted the need for entity* antiviral approaches *entity that can target emerging entity* viruses *entity with no effective vaccines or pharmaceuticals .
Here , we demonstrate a CRISPR - Cas13-based strategy , PAC - MAN ( prophylactic antiviral CRISPR in human cells ) , for viral inhibition that can effectively degrade RNA from SARS - CoV-2 sequences and live influenza A virus ( IAV ) in human lung epithelial cells .	Here , we demonstrate entity* a CRISPR - Cas13-based strategy , PAC - MAN ( prophylactic antiviral CRISPR in human cells ) *entity , for entity* viral inhibition that can effectively degrade RNA from SARS - CoV-2 sequences and live influenza A virus ( IAV ) in human lung epithelial cells *entity .
We designed and screened CRISPR RNAs ( crRNAs ) targeting conserved viral regions and identified functional crRNAs targeting SARS - CoV-2 .	We designed and screened entity* CRISPR RNAs ( crRNAs ) *entity entity* targeting conserved viral regions *entity and identified functional crRNAs targeting SARS - CoV-2 .
Site - directed mutagenesis in vitro was used to introduce stop codons in the genomic DNA of the alpha and beta chains of the murine class II major histocompatibility complex antigen , I - Ak .	entity* Site - directed mutagenesis in vitro *entity was used to entity* introduce stop codons in the genomic DNA of the alpha and beta chains of the murine class II major histocompatibility complex antigen , I - Ak *entity .
Removing all amino acids of the cytoplasmic domains of both the alpha and beta chains resulted in a 10-fold increase in the Dlat , the highest value for any of the truncated I - Ak molecules tested .	entity* Removing all amino acids of the cytoplasmic domains of both the alpha and beta chains *entity resulted in entity* a 10-fold increase in the Dlat , the highest value for any of the truncated I - Ak molecules tested *entity .
These data indicate that the carboxy- terminal six amino acids of the cytoplasmic domain of the alpha chain and the six plasma membrane - proximal amino acids of the beta chain are important in constraining the translational diffusion of I - Ak molecules in the plasma membrane .	These data indicate that entity* the carboxy- terminal six amino acids of the cytoplasmic domain of the alpha chain and the six plasma membrane - proximal amino acids of the beta chain *entity are important in entity* constraining the translational diffusion of I - Ak molecules in the plasma membrane *entity .
During this time frame , components of the innate immune system such as macrophages and DCs , NK cells , β - defensins , complement and other anti - microbial factors , which have all been implicated in modulating HIV infection , may play particularly important roles .	During this time frame , entity* components of the innate immune system such as macrophages *entity and entity* DCs *entity , entity* NK cells *entity , entity* β - defensins *entity , entity* complement *entity and entity* other anti - microbial factors *entity , which have all been implicated in entity* modulating HIV infection *entity , may play particularly important roles .
The ability of selected factors found to be elevated in the plasma during AHI to inhibit HIV-1 replication was analyzed using in vitro PBMC and DC infection models .	The entity* ability of selected factors found to be elevated in the plasma during AHI to inhibit HIV-1 replication was analyzed *entity using in vitro PBMC and DC infection models .
Insights gained into the mechanism of action of acute - phase reactants and other innate molecules against HIV and how they are induced could be exploited for the future development of more efficient prophylactic vaccine strategies .	entity* Insights gained into the mechanism of action of acute - phase reactants and other innate molecules against HIV and how they are induced *entity could be exploited for the future development of more efficient prophylactic vaccine strategies .
We used mRNA differential display methodology to analyze the shift of transcription profile induced by the fish rhabdovirus , viral hemorrhagic septicemia virus ( VHSV ) , in rainbow trout leukocytes .	We used entity* mRNA differential display methodology *entity to entity* analyze the shift of transcription profile induced by the fish rhabdovirus , viral hemorrhagic septicemia virus ( VHSV ) , in rainbow trout leukocytes *entity .
We identified and characterized a new gene which is directly induced by VHSV .	We identified and characterized a new entity* gene *entity which is directly induced by entity* VHSV *entity .
This VHSV - induced gene ( vig-1 ) encodes a 348-amino - acid protein .	This entity* VHSV - induced gene ( vig-1 ) *entity entity* encodes a 348-amino - acid protein *entity .
vig-1 is highly expressed during the experimental disease in lymphoid organs of the infected fish .	entity* vig-1 *entity is highly expressed during the entity* experimental disease in lymphoid organs of the infected fish *entity .
Intramuscular injection of a plasmid vector expressing the viral glycoprotein results in vig-1 expression , showing that the external virus protein is sufficient for the induction .	entity* Intramuscular injection of a plasmid vector expressing the viral glycoprotein *entity results in entity* vig-1 expression , showing that the external virus protein is sufficient for the induction *entity .
The surface glycoproteins of coronaviruses play an important role in receptor binding and cell entry .	entity* The surface glycoproteins of coronaviruses *entity play an important role in entity* receptor binding and cell entry *entity .
Different coronaviruses interact with their specific receptors to enter host cells .	entity* Different coronaviruses *entity entity* interact with their specific receptors to enter host cells *entity .
We previously identified human phosphatidylethanolamine - binding protein 4 ( hPEBP4 ) as an antiapoptotic protein with increased expression levels in breast , ovarian and prostate cancer cells , but low expression levels in normal tissues , which makes hPEBP4 an attractive target for immunotherapy .	We previously identified entity* human phosphatidylethanolamine - binding protein 4 ( hPEBP4 ) as an antiapoptotic protein with increased expression levels in breast , ovarian and prostate cancer cells , but low expression levels in normal tissues *entity , which makes hPEBP4 an attractive target for immunotherapy .
Here , we developed hPEBP4-derived immunogenic peptides for inducing antigen - specific cytotoxic T lymphocytes ( CTLs ) targeting breast cancer .	Here , we developed entity* hPEBP4-derived immunogenic peptides *entity for entity* inducing antigen - specific cytotoxic T lymphocytes ( CTLs ) targeting breast cancer *entity .
A panel of hPEBP4-derived peptides predicted by peptide - MHC - binding algorithms was evaluated to characterize their HLA - A2.1 affinity and immunogenicity .	entity* A panel of hPEBP4-derived peptides predicted by peptide - MHC - binding algorithms *entity was evaluated to entity* characterize their HLA - A2.1 affinity and immunogenicity *entity .
We identified a novel immunogenic peptide , P40–48 ( TLFCQGLEV ) , that was capable of eliciting specific CTL responses in HLA - A2.1 / K(b ) transgenic mice , as well as in peripheral blood lymphocytes from breast cancer patients .	We identified entity* a novel immunogenic peptide , P40–48 ( TLFCQGLEV ) *entity , that was capable of entity* eliciting specific CTL responses in HLA - A2.1 / K(b ) transgenic mice , as well as in peripheral blood lymphocytes from breast cancer patients *entity .
In this review , we highlight how the RPE cell plays a pivotal role in immune defense .	In this review , we highlight how the entity* RPE cell *entity plays a pivotal role in entity* immune defense *entity .
Recently , chronic immune reactivity has been implicated in a number of retinal diseases , such as age - related macular degeneration ( AMD ) .	Recently , entity* chronic immune reactivity *entity has been implicated in a number of entity* retinal diseases *entity , such as entity* age - related macular degeneration ( AMD ) *entity .
Herein , we summarize the varied interactions of the RPE cell with the immune response and highlight how the RPE cell survives and participates in this dynamic environment .	Herein , we summarize the varied interactions of the entity* RPE cell *entity with the entity* immune response *entity and highlight how the RPE cell survives and participates in this dynamic environment .
The aims of this study were to investigate the human bocavirus ( HBoV ) frequency and genotypes in hospitalized children < 5 years presenting acute respiratory infections ( ARI ) within the São Paulo metropolitan area .	The aims of this study were to investigate the entity* human bocavirus ( HBoV ) *entity frequency and genotypes in hospitalized children < 5 years presenting entity* acute respiratory infections ( ARI ) *entity within the São Paulo metropolitan area .
Nasopharyngeal samples from 300 patients , previously screened for common respiratory viruses , were tested by qPCR for the NSP1 and NP-1 genes .	entity* Nasopharyngeal samples *entity from 300 patients , previously screened for common respiratory viruses , were entity* tested by qPCR *entity for the entity* NSP1 and NP-1 genes *entity .
The VP1/2 gene in positive samples was then amplified by PCR and sequenced .	The entity* VP1/2 gene *entity in positive samples was then entity* amplified by PCR *entity and entity* sequenced *entity .
The sole identification of HBoV-1 supports the hypothesis that this particular genotype is strongly related to ARI , and contributes to the role of this virus in the aetiology of respiratory diseases .	The sole identification of entity* HBoV-1 *entity supports the hypothesis that entity* this particular genotype *entity is strongly related to entity* ARI *entity , and contributes to the role of this virus in the entity* aetiology of respiratory diseases *entity .
It is widely used for biological applications and is being harnessed to silence mRNAs encoding pathogenic proteins for therapy .	It is widely used for biological applications and is being harnessed to entity* silence mRNAs encoding pathogenic proteins *entity for entity* therapy *entity .
Recently , RNAi - based gene silencing approaches have been demonstrated in humans , and ongoing clinical trials hold promise for treating fatal disorders or providing alternatives to traditional small molecule therapies .	Recently , entity* RNAi - based gene silencing approaches *entity have been demonstrated in humans , and ongoing entity* clinical trials *entity hold promise for entity* treating fatal disorders *entity or entity* providing alternatives to traditional small molecule therapies *entity .
Here we describe the broad range of approaches to achieve targeted gene silencing for therapy , discuss important considerations when developing RNAi triggers for use in humans , and review the current status of clinical trials .	Here we describe the broad range of entity* approaches *entity to achieve entity* targeted gene silencing for therapy *entity , discuss important considerations when entity* developing RNAi triggers *entity for entity* use in humans *entity , and review the current status of clinical trials .
During the middle of the last century , infectious complications were common from transfusions .	During the middle of the last century , entity* infectious complications *entity were common from entity* transfusions *entity .
Now we live in a time where death from transfusion transmission is 10%–15 % of all transfusion - associated deaths and is the lowest in history .	Now we live in a time where entity* death *entity from entity* transfusion transmission *entity is 10%–15 % of all transfusion - associated deaths and is the lowest in history .
As the risks are identified and new screens or processes are put in place , the associated transfusion transmission of infection will continue to have reducing risks and blood supply will continue to be safer still .	As the risks are identified and entity* new screens or processes *entity are put in place , the associated entity* transfusion transmission of infection will continue to have reducing risks *entity and entity* blood supply will continue to be safer *entity still .
In such a small area , Taiwan has built 22 incinerators over a short span of time , combusting large amount of municipal solid waste as much as 23,250tons per day .	In such a small area , Taiwan has built 22 entity* incinerators *entity over a short span of time , entity* combusting large amount of municipal solid waste *entity as much as 23,250tons per day .
Researches have shown that using air pollution control devices ( APCDs ) in the operation of incinerators provides effective measures for air pollutant control in Taiwan .	Researches have shown that using entity* air pollution control devices ( APCDs ) *entity in the entity* operation of incinerators *entity provides effective measures for air pollutant control in Taiwan .
The main advantage of using incinerators is the generation of electricity ( waste - to - energy ) during the incineration of municipal solid waste , producing energy that can be consumed by the general public and the industry .	The main advantage of using entity* incinerators *entity is the entity* generation of electricity *entity ( entity* waste *entity - to - entity* energy *entity ) during the entity* incineration of municipal solid waste *entity , entity* producing energy *entity that can be consumed by the entity* general public and the industry *entity .
Taiwan ’s extensive experience in incinerator construction and operation may serve as an example for developing countries in devising waste treatment technology , energy recovery , and the control of contagious viral diseases .	Taiwan ’s extensive entity* experience in incinerator construction and operation *entity may serve as an example for developing countries in devising entity* waste treatment technology *entity , entity* energy recovery *entity , and the entity* control of contagious viral diseases *entity .
The replication of the murine coronaviruses MHV3 and JHM has been studied in somatic cell hybrids formed between murine fibroblast L2 cells which support lytic infections with both these agents , and rat RN2 Schwannoma cells which support the replication of JHM in a temperature - sensitive , persistent manner but are restrictive to the replication of MHV3 .	The entity* replication of the murine coronaviruses MHV3 and JHM has been studied *entity in entity* somatic cell hybrids formed between murine fibroblast L2 cells *entity which support entity* lytic infections *entity with both these agents , and entity* rat RN2 Schwannoma cells *entity which support the replication of JHM in a temperature - sensitive , persistent manner but are restrictive to the replication of MHV3 .
The results described in this report indicate that the totally permissive state is dominant over the persistent or restricted state since the hybrid cells permit the replication of both these viral agents in a lytic manner .	The results described in this report indicate that the totally permissive state is dominant over the persistent or restricted state since the entity* hybrid cells *entity permit the entity* replication of both these viral agents in a lytic manner *entity .
Understanding the mechanisms underlying this process could promote biomedical efforts to block viral propagation and enable use of capsids in nanomaterials applications .	Understanding the mechanisms underlying this process could promote entity* biomedical efforts *entity to entity* block viral propagation *entity and enable use of entity* capsids *entity in entity* nanomaterials applications *entity .
For many viruses , assembly and budding occur simultaneously during virion formation .	For many viruses , entity* assembly and budding *entity occur simultaneously during entity* virion formation *entity .
To this end , we have performed molecular dynamics simulations on a coarse - grained model that describes virus assembly on a fluctuating lipid membrane .	To this end , we have performed entity* molecular dynamics simulations *entity on a entity* coarse - grained model that describes virus assembly on a fluctuating lipid membrane *entity .
Our simulations show that the membrane can promote association of adsorbed subunits through dimensional reduction , but it also introduces thermodynamic and kinetic effects that can inhibit complete assembly .	Our simulations show that entity* the membrane *entity can promote entity* association of adsorbed subunits *entity through entity* dimensional reduction *entity , but it also entity* introduces thermodynamic and kinetic effects *entity that can entity* inhibit complete assembly *entity .
We find several mechanisms by which membrane microdomains , such as lipid rafts , reduce these effects , and thus , enhance assembly .	We find several mechanisms by which entity* membrane microdomains *entity , such as entity* lipid rafts *entity , reduce these effects , and thus , entity* enhance assembly *entity .
Furthermore , the simulations demonstrate that assembly and budding depend crucially on the system dynamics via multiple timescales related to membrane deformation , protein diffusion , association , and adsorption onto the membrane .	Furthermore , the simulations demonstrate that entity* assembly and budding *entity depend crucially on the entity* system dynamics *entity via entity* multiple timescales related to membrane deformation *entity , entity* protein diffusion , association , and adsorption onto the membrane *entity .
Increased biodefense surveillance capability has dramatically improved , while new tools and increased awareness have fostered rapid identification of new potential public health pathogens .	Increased biodefense surveillance capability has dramatically improved , while entity* new tools *entity and entity* increased awareness *entity have fostered entity* rapid identification of new potential public health pathogens *entity .
An alternative approach , proposed here , is to apply computational vaccine design tools and rapid production technologies that now make it possible to engineer vaccines for novel emerging pathogen and WMD biowarfare agent countermeasures in record time .	An alternative approach , proposed here , is to apply entity* computational vaccine design tools *entity and entity* rapid production technologies *entity that now make it possible to entity* engineer vaccines *entity for entity* novel emerging pathogen *entity and entity* WMD biowarfare agent countermeasures *entity in record time .
These new tools have the potential to significantly reduce the time needed to design string - of - epitope vaccines for previously unknown pathogens .	entity* These new tools *entity have the potential to significantly entity* reduce the time needed to design string - of - epitope vaccines *entity for entity* previously unknown pathogens *entity .
Abstract With a five dimensional system of ordinary differential equations based on the SIR and SIS models , we consider the dynamics of epidemics in a community which consists of residents and short - stay visitors .	Abstract With a entity* five dimensional system of ordinary differential equations *entity based on the entity* SIR and SIS models *entity , we consider the entity* dynamics of epidemics in a community which consists of residents and short - stay visitors *entity .
Furthermore , our arguments demonstrate that it is necessary to choose one variant of basic reproduction number in order to formulate appropriate public health policies .	Furthermore , our arguments demonstrate that it is necessary to choose entity* one variant of basic reproduction number *entity in order to entity* formulate appropriate public health policies *entity .
From our analyses , the short - stay visitor subpopulation could become significant in determining the fate of diseases in the community .	From our analyses , the entity* short - stay visitor subpopulation *entity could become significant in determining the entity* fate of diseases in the community *entity .
The emergence of Severe Acute Respiratory Syndrome Coronavirus ( SARS - CoV ) led to a rapid response not only to contain the outbreak but also to identify possible therapeutic interventions , including the generation of human monoclonal antibodies ( hmAbs ) .	The emergence of entity* Severe Acute Respiratory Syndrome Coronavirus ( SARS - CoV ) *entity led to a entity* rapid response *entity not only to entity* contain the outbreak *entity but also to identify possible entity* therapeutic interventions *entity , including the generation of entity* human monoclonal antibodies ( hmAbs ) *entity .
Several different methods have been used to generate SARS - CoV specific neutralizing hmAbs including the immunization of transgenic mice , cloning of small chain variable regions from naïve and convalescent patients , and the immortalization of convalescent B cells .	Several different methods have been used to entity* generate SARS - CoV specific neutralizing hmAbs *entity including the entity* immunization of transgenic mice *entity , entity* cloning of small chain variable regions from naïve and convalescent patients *entity , and the entity* immortalization of convalescent B cells *entity .
Irrespective of the techniques used , the majority of hmAbs specifically reacted with the receptor binding domain ( RBD ) of the spike ( S ) protein and likely prevented receptor binding .	Irrespective of the techniques used , the majority of entity* hmAbs *entity specifically entity* reacted with the receptor binding domain ( RBD ) of the spike ( S ) protein *entity and entity* likely prevented receptor binding *entity .
However , several hmAbs that can bind to epitopes either within the RBD , located N terminal of the RBD or in the S2 domain and neutralize the virus with or without inhibiting receptor binding have been identified .	However , several entity* hmAbs *entity that can entity* bind to epitopes *entity either within the RBD , located N terminal of the RBD or in the S2 domain and entity* neutralize the virus *entity with or without entity* inhibiting receptor binding *entity have been identified .
Therapeutic utility of hmAbs has been further elucidated through the identification of potential combinations of hmAbs that could neutralize viral variants including escape mutants selected using hmAbs .	entity* Therapeutic utility of hmAbs *entity has been further elucidated through the entity* identification of potential combinations of hmAbs *entity that could entity* neutralize viral variants *entity including entity* escape mutants selected *entity using hmAbs .
These results suggest that a cocktail of hmAbs which can bind to unique epitopes and have different mechanisms of action might be of clinical utility against SARS - CoV infection , and indicate that a similar approach may be applied to treat other viral infections .	These results suggest that a entity* cocktail of hmAbs *entity which can entity* bind to unique epitopes *entity and have different mechanisms of action might be of clinical utility entity* against SARS - CoV infection *entity , and indicate that a similar approach may be applied to treat other entity* viral infections *entity .
Abstract The major concern for severe acute respiratory syndrome ( SARS ) , caused by the SARS - associated coronavirus ( SARS - CoV ) , is the lack of diagnostic and therapeutic agents .	Abstract The major concern for entity* severe acute respiratory syndrome ( SARS ) *entity , caused by the SARS - associated coronavirus ( SARS - CoV ) , is the lack of diagnostic and therapeutic agents .
Using a phage display technology in a chicken system , high - affinity monoclonal antibody fragments against the SARS - CoV spike protein were characterized .	Using a entity* phage display technology in a chicken system *entity , entity* high - affinity monoclonal antibody fragments *entity against the entity* SARS - CoV spike protein *entity were characterized .
Following the immunization of chickens with these recombinant spike proteins , two single - chain variable fragment ( scFv ) antibody libraries were established with short or long linkers to contain 5×107 and 9×106 transformants , respectively .	Following the entity* immunization of chickens *entity with these entity* recombinant spike proteins *entity , two single - chain variable fragment ( scFv ) antibody libraries were established with short or long linkers to contain 5×107 and 9×106 transformants , respectively .
